Location,Date,Morning,Afternoon,Night,Summary,SummaryWhen,MinTemp,MaxTemp,
Subang Jaya,19/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Subang Jaya,18/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Subang Jaya,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Subang Jaya,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,34,
Subang Jaya,15/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,33,
Bangsar,21/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,23,34,
Bangsar,20/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,23,34,
Bangsar,19/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Bangsar,18/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Bangsar,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Bangsar,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,34,
Bangsar,15/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,33,
Kuala Lumpur,21/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,23,34,
Kuala Lumpur,20/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,23,34,
Kuala Lumpur,19/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Kuala Lumpur,18/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Kuala Lumpur,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Kuala Lumpur,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,34,
Kuala Lumpur,15/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,33,
Bukit Bintang,21/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,23,34,
Bukit Bintang,20/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,23,34,
Bukit Bintang,19/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Bukit Bintang,18/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Bukit Bintang,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Bukit Bintang,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,33,
Bukit Bintang,15/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,33,
Ampang,21/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,23,34,
Ampang,20/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,23,34,
Ampang,19/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Ampang,18/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Ampang,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Ampang,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,33,
Ampang,15/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,32,
Dungun,21/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Dungun,20/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Dungun,19/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Dungun,18/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Dungun,17/10/2025,Hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Dungun,16/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,30,
Dungun,15/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,30,
Sungai Besi,21/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,23,34,
Sungai Besi,20/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,23,34,
Sungai Besi,19/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Sungai Besi,18/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Sungai Besi,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Sungai Besi,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,33,
Sungai Besi,15/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,32,
Banting,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Banting,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Banting,19/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Banting,18/10/2025,Hujan,Tiada hujan,Tiada hujan,Hujan,Pagi,23,34,
Banting,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Banting,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,32,
Banting,15/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,32,
Seri Kembangan,21/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,23,34,
Seri Kembangan,20/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,23,34,
Seri Kembangan,19/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Seri Kembangan,18/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Seri Kembangan,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Seri Kembangan,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,33,
Seri Kembangan,15/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,32,
Cheras,21/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,23,34,
Cheras,20/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,23,34,
Cheras,19/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Cheras,18/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Cheras,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Cheras,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,33,
Cheras,15/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,32,
Cyberjaya,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Cyberjaya,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Cyberjaya,19/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Cyberjaya,18/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Cyberjaya,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Cyberjaya,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,33,
Cyberjaya,15/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,32,
Putrajaya,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Putrajaya,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Putrajaya,19/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Putrajaya,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Putrajaya,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Putrajaya,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,33,
Putrajaya,15/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,32,
Paka,21/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Paka,20/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Paka,19/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Paka,18/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Paka,17/10/2025,Hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,30,
Paka,16/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,30,
Paka,15/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,30,
Kajang,21/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,22,34,
Kajang,20/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,22,34,
Kajang,19/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,34,
Kajang,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,34,
Kajang,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,34,
Kajang,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,22,33,
Kajang,15/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,22,32,
Mentakab,21/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Mentakab,20/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Mentakab,19/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Mentakab,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Mentakab,17/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Mentakab,16/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,
Mentakab,15/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,
Bangi,21/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,22,34,
Bangi,20/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,22,34,
Bangi,19/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,34,
Bangi,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,34,
Bangi,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,34,
Bangi,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,22,32,
Bangi,15/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,22,31,
Semenyih,21/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,22,34,
Semenyih,20/10/2025,Tiada hujan,Tiada hujan,Hujan,Hujan,Malam,22,34,
Semenyih,19/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,34,
Semenyih,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,34,
Semenyih,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,34,
Semenyih,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,22,33,
Semenyih,15/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,22,31,
Kertih,21/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,31,
Kertih,20/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,31,
Kertih,19/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,31,
Kertih,18/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,31,
Kertih,17/10/2025,Hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,31,
Kertih,16/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,31,
Kertih,15/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,31,
Temerloh,21/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Temerloh,20/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Temerloh,19/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Temerloh,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Temerloh,17/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Temerloh,16/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,
Temerloh,15/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,
Nilai,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Nilai,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Nilai,19/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Nilai,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Nilai,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Nilai,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,32,
Nilai,15/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,31,
Sepang,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Sepang,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Sepang,19/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Sepang,18/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Sepang,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Sepang,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,31,
Sepang,15/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,31,
Kemaman,21/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,31,
Kemaman,20/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,31,
Kemaman,19/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,31,
Kemaman,18/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,31,
Kemaman,17/10/2025,Hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,31,
Kemaman,16/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,31,
Kemaman,15/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,31,
Kuala Klawang,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,22,34,
Kuala Klawang,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,22,34,
Kuala Klawang,19/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,22,34,
Kuala Klawang,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,34,
Kuala Klawang,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,34,
Kuala Klawang,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,22,33,
Kuala Klawang,15/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,30,
Jelebu,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,22,34,
Jelebu,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,22,34,
Jelebu,19/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,22,34,
Jelebu,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,34,
Jelebu,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,34,
Jelebu,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,22,33,
Jelebu,15/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,30,
Triang,21/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Triang,20/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Triang,19/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Triang,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Triang,17/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Triang,16/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Triang,15/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Bera,21/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Bera,20/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Bera,19/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Bera,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Bera,17/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Bera,16/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Bera,15/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Maran,21/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Maran,20/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,
Maran,19/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,
Maran,18/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,
Maran,17/10/2025,Hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,
Maran,16/10/2025,Hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,34,
Maran,15/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,34,
Seremban,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Seremban,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Seremban,19/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Seremban,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Seremban,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Seremban,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,32,
Seremban,15/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,31,
Port Dickson,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Port Dickson,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,34,
Port Dickson,19/10/2025,Hujan,Tiada hujan,Tiada hujan,Hujan,Pagi,23,34,
Port Dickson,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Port Dickson,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,34,
Port Dickson,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,30,
Port Dickson,15/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,31,
Kuala Pilah,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,22,34,
Kuala Pilah,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,22,34,
Kuala Pilah,19/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,22,34,
Kuala Pilah,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,34,
Kuala Pilah,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,34,
Kuala Pilah,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,22,32,
Kuala Pilah,15/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,30,
Rembau,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,22,34,
Rembau,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,22,34,
Rembau,19/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,22,34,
Rembau,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,34,
Rembau,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,34,
Rembau,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,22,31,
Rembau,15/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,32,
Kuantan,21/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,
Kuantan,20/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,
Kuantan,19/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,
Kuantan,18/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,
Kuantan,17/10/2025,Hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,
Kuantan,16/10/2025,Hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,
Kuantan,15/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,33,
Jempol,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,22,33,
Jempol,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,22,33,
Jempol,19/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,22,33,
Jempol,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,33,
Jempol,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,33,
Jempol,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,22,33,
Jempol,15/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,30,
Tampin,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,22,33,
Tampin,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,22,33,
Tampin,19/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,22,33,
Tampin,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,33,
Tampin,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,33,
Tampin,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,22,32,
Tampin,15/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,22,31,
Masjid Tanah,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,33,
Masjid Tanah,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,33,
Masjid Tanah,19/10/2025,Hujan,Tiada hujan,Tiada hujan,Hujan,Pagi,23,33,
Masjid Tanah,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,33,
Masjid Tanah,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,33,
Masjid Tanah,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,30,
Masjid Tanah,15/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,31,
Alor Gajah,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,33,
Alor Gajah,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,33,
Alor Gajah,19/10/2025,Hujan,Tiada hujan,Tiada hujan,Hujan,Pagi,23,33,
Alor Gajah,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,33,
Alor Gajah,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,33,
Alor Gajah,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,31,
Alor Gajah,15/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,31,
Tangga Batu,21/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,33,
Tangga Batu,20/10/2025,Tiada hujan,Tiada hujan,Tiada hujan,Tiada hujan,Sepanjang Hari,23,33,
Tangga Batu,19/10/2025,Hujan,Tiada hujan,Tiada hujan,Hujan,Pagi,23,33,
Tangga Batu,18/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,33,
Tangga Batu,17/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,33,
Tangga Batu,16/10/2025,Tiada hujan,Ribut petir,Hujan,Ribut petir,Petang,23,30,
Tangga Batu,15/10/2025,Tiada hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,23,30,
Pekan,21/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,
Pekan,20/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,
Pekan,19/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,
Pekan,18/10/2025,Tiada hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,
Pekan,17/10/2025,Hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,
Pekan,16/10/2025,Hujan,Ribut petir,Ribut petir,Ribut petir,Petang dan Malam,24,33,
Pekan,15/10/2025,Hujan,Ribut petir,Tiada hujan,Ribut petir,Petang,24,33,
